"user_id","first_saw_experiment","path","experiment_id","variation"
41685,2018-06-04,"example.com/pricing","Experiment 1","variant"
41693,2018-06-05,"example.com","Experiment 1","original"
41708,2018-06-30,"example.com/features","Experiment 1","original"
41714,2018-06-08,"example.com/pricing","Experiment 1","variant"
41720,2018-07-01,"example.com/pricing","Experiment 1","original"
41724,2018-06-18,"example.com/pricing","Experiment 1","original"
41732,2018-06-11,"example.com/features","Experiment 1","original"
41733,2018-06-16,"example.com/features","Experiment 1","original"
41764,2018-06-19,"example.com/features","Experiment 1","variant"
41772,2018-06-11,"example.com/pricing","Experiment 1","variant"
41781,2018-06-22,"example.com/pricing","Experiment 1","variant"
41788,2018-06-27,"example.com","Experiment 1","variant"
41793,2018-06-05,"example.com/pricing","Experiment 1","original"
41805,2018-07-04,"example.com/features","Experiment 1","variant"
41838,2018-06-07,"example.com","Experiment 1","variant"
41841,2018-06-12,"example.com/features","Experiment 1","original"
41853,2018-06-29,"example.com/pricing","Experiment 1","variant"
41892,2018-06-25,"example.com/features","Experiment 1","original"
41896,2018-06-29,"example.com","Experiment 1","original"
41920,2018-06-06,"example.com/pricing","Experiment 1","original"
41923,2018-06-17,"example.com","Experiment 1","original"
41928,2018-06-04,"example.com/features","Experiment 1","variant"
41932,2018-06-07,"example.com/pricing","Experiment 1","variant"
41934,2018-06-06,"example.com","Experiment 1","original"
41939,2018-06-07,"example.com/features","Experiment 1","original"
41941,2018-06-30,"example.com/pricing","Experiment 1","variant"
41946,2018-06-22,"example.com/features","Experiment 1","variant"
41951,2018-06-11,"example.com/pricing","Experiment 1","original"
41978,2018-06-17,"example.com/features","Experiment 1","original"
41989,2018-06-30,"example.com","Experiment 1","variant"
42031,2018-06-20,"example.com/pricing","Experiment 1","variant"
42035,2018-06-29,"example.com/pricing","Experiment 1","variant"
42037,2018-06-23,"example.com","Experiment 1","variant"
42058,2018-06-05,"example.com/pricing","Experiment 1","original"
42075,2018-06-29,"example.com/pricing","Experiment 1","original"
42089,2018-06-25,"example.com","Experiment 1","variant"
42109,2018-06-28,"example.com/pricing","Experiment 1","original"
42127,2018-06-12,"example.com/pricing","Experiment 1","variant"
42144,2018-06-16,"example.com/pricing","Experiment 1","original"
42149,2018-06-04,"example.com/pricing","Experiment 1","variant"
42150,2018-07-03,"example.com/features","Experiment 1","original"
42166,2018-06-24,"example.com","Experiment 1","variant"
42171,2018-06-04,"example.com/pricing","Experiment 1","variant"
42190,2018-06-13,"example.com","Experiment 1","variant"
42206,2018-06-08,"example.com","Experiment 1","variant"
42208,2018-06-16,"example.com","Experiment 1","original"
42213,2018-06-10,"example.com","Experiment 1","original"
42214,2018-06-08,"example.com/features","Experiment 1","variant"
42215,2018-06-07,"example.com","Experiment 1","variant"
42219,2018-06-11,"example.com","Experiment 1","variant"
42229,2018-06-22,"example.com/features","Experiment 1","original"
42230,2018-06-05,"example.com","Experiment 1","original"
42233,2018-07-03,"example.com/pricing","Experiment 1","variant"
42240,2018-06-13,"example.com/features","Experiment 1","variant"
42241,2018-06-29,"example.com/features","Experiment 1","variant"
42250,2018-06-30,"example.com/features","Experiment 1","variant"
42254,2018-06-05,"example.com","Experiment 1","original"
42259,2018-06-04,"example.com","Experiment 1","original"
42261,2018-07-04,"example.com","Experiment 1","original"
42273,2018-06-16,"example.com/pricing","Experiment 1","original"
42275,2018-06-23,"example.com","Experiment 1","original"
42277,2018-06-11,"example.com/pricing","Experiment 1","variant"
42281,2018-06-26,"example.com","Experiment 1","variant"
42282,2018-06-07,"example.com/pricing","Experiment 1","variant"
42283,2018-06-27,"example.com","Experiment 1","original"
42289,2018-06-13,"example.com","Experiment 1","original"
42296,2018-06-13,"example.com","Experiment 1","variant"
42306,2018-06-27,"example.com/pricing","Experiment 1","original"
42318,2018-06-25,"example.com","Experiment 1","variant"
42330,2018-06-10,"example.com/features","Experiment 1","variant"
42337,2018-06-04,"example.com","Experiment 1","original"
42344,2018-06-28,"example.com","Experiment 1","variant"
42359,2018-06-21,"example.com","Experiment 1","variant"
42368,2018-06-21,"example.com/features","Experiment 1","original"
42381,2018-06-22,"example.com/pricing","Experiment 1","original"
42385,2018-07-02,"example.com","Experiment 1","variant"
42386,2018-06-22,"example.com","Experiment 1","original"
42395,2018-06-23,"example.com/features","Experiment 1","variant"
42414,2018-06-18,"example.com","Experiment 1","variant"
42422,2018-06-15,"example.com","Experiment 1","variant"
42426,2018-06-07,"example.com/features","Experiment 1","variant"
42437,2018-06-04,"example.com/features","Experiment 1","original"
42468,2018-06-30,"example.com/features","Experiment 1","original"
42471,2018-06-24,"example.com/features","Experiment 1","original"
42474,2018-06-07,"example.com/features","Experiment 1","variant"
42494,2018-06-25,"example.com/features","Experiment 1","original"
42504,2018-06-29,"example.com","Experiment 1","variant"
42506,2018-06-27,"example.com/features","Experiment 1","variant"
42521,2018-06-05,"example.com/pricing","Experiment 1","original"
42530,2018-06-21,"example.com/pricing","Experiment 1","original"
42540,2018-07-01,"example.com","Experiment 1","variant"
42546,2018-06-04,"example.com","Experiment 1","variant"
42570,2018-06-21,"example.com","Experiment 1","variant"
42585,2018-06-08,"example.com/pricing","Experiment 1","variant"
42600,2018-06-22,"example.com/pricing","Experiment 1","original"
42601,2018-06-08,"example.com/pricing","Experiment 1","variant"
42623,2018-06-04,"example.com/features","Experiment 1","variant"
42625,2018-06-05,"example.com","Experiment 1","variant"
42648,2018-06-05,"example.com","Experiment 1","variant"
42673,2018-06-23,"example.com","Experiment 1","original"
42687,2018-07-04,"example.com","Experiment 1","variant"
42689,2018-06-17,"example.com/features","Experiment 1","original"
42726,2018-06-26,"example.com","Experiment 1","variant"
42744,2018-07-01,"example.com","Experiment 1","original"
42767,2018-06-07,"example.com/pricing","Experiment 1","variant"
42768,2018-06-12,"example.com","Experiment 1","original"
42771,2018-06-10,"example.com","Experiment 1","variant"
42785,2018-07-02,"example.com","Experiment 1","variant"
42789,2018-06-22,"example.com/features","Experiment 1","variant"
42795,2018-06-10,"example.com/features","Experiment 1","variant"
42797,2018-06-29,"example.com","Experiment 1","variant"
42816,2018-06-30,"example.com","Experiment 1","original"
42820,2018-06-28,"example.com","Experiment 1","variant"
42852,2018-07-02,"example.com/features","Experiment 1","variant"
42863,2018-07-04,"example.com","Experiment 1","original"
42868,2018-06-08,"example.com","Experiment 1","variant"
42877,2018-06-19,"example.com/pricing","Experiment 1","original"
42886,2018-06-11,"example.com/features","Experiment 1","original"
42895,2018-06-07,"example.com","Experiment 1","variant"
42898,2018-06-25,"example.com/pricing","Experiment 1","original"
42900,2018-06-15,"example.com/pricing","Experiment 1","original"
42909,2018-06-16,"example.com/pricing","Experiment 1","variant"
42911,2018-06-05,"example.com","Experiment 1","original"
42919,2018-06-05,"example.com/pricing","Experiment 1","original"
42935,2018-06-20,"example.com","Experiment 1","original"
42941,2018-06-30,"example.com/pricing","Experiment 1","variant"
42975,2018-06-19,"example.com/pricing","Experiment 1","variant"
42981,2018-06-29,"example.com","Experiment 1","variant"
43030,2018-06-12,"example.com","Experiment 1","original"
43041,2018-06-24,"example.com/features","Experiment 1","variant"
43042,2018-07-01,"example.com","Experiment 1","variant"
43044,2018-06-23,"example.com","Experiment 1","variant"
43054,2018-06-04,"example.com/features","Experiment 1","variant"
43062,2018-06-15,"example.com","Experiment 1","variant"
43067,2018-06-20,"example.com","Experiment 1","original"
43070,2018-06-16,"example.com/pricing","Experiment 1","original"
43076,2018-07-03,"example.com/pricing","Experiment 1","variant"
43090,2018-06-13,"example.com/pricing","Experiment 1","variant"
43091,2018-06-25,"example.com/features","Experiment 1","variant"
43092,2018-06-26,"example.com","Experiment 1","variant"
43118,2018-06-10,"example.com","Experiment 1","variant"
43128,2018-06-16,"example.com","Experiment 1","variant"
43166,2018-06-18,"example.com/pricing","Experiment 1","original"
43192,2018-07-04,"example.com/pricing","Experiment 1","variant"
43218,2018-06-05,"example.com/features","Experiment 1","variant"
43230,2018-06-14,"example.com/pricing","Experiment 1","variant"
43233,2018-06-24,"example.com/features","Experiment 1","original"
43237,2018-06-04,"example.com","Experiment 1","original"
43240,2018-06-04,"example.com","Experiment 1","original"
43260,2018-06-11,"example.com/pricing","Experiment 1","original"
43273,2018-06-13,"example.com/pricing","Experiment 1","variant"
43283,2018-06-22,"example.com/features","Experiment 1","original"
43286,2018-06-04,"example.com","Experiment 1","variant"
43301,2018-06-25,"example.com/pricing","Experiment 1","original"
43308,2018-06-13,"example.com/features","Experiment 1","original"
43311,2018-06-05,"example.com","Experiment 1","original"
43317,2018-07-04,"example.com","Experiment 1","original"
43323,2018-06-19,"example.com/features","Experiment 1","variant"
43386,2018-06-20,"example.com","Experiment 1","variant"
43391,2018-06-08,"example.com","Experiment 1","original"
43408,2018-06-25,"example.com/pricing","Experiment 1","variant"
43414,2018-06-12,"example.com/features","Experiment 1","original"
43415,2018-06-20,"example.com","Experiment 1","variant"
43420,2018-06-27,"example.com/features","Experiment 1","original"
43424,2018-06-05,"example.com/features","Experiment 1","variant"
43439,2018-06-18,"example.com/features","Experiment 1","variant"
43447,2018-06-06,"example.com","Experiment 1","original"
43452,2018-06-26,"example.com/pricing","Experiment 1","original"
43486,2018-06-10,"example.com","Experiment 1","variant"
43494,2018-06-24,"example.com","Experiment 1","variant"
43527,2018-06-12,"example.com","Experiment 1","variant"
43540,2018-06-09,"example.com","Experiment 1","variant"
43543,2018-06-21,"example.com","Experiment 1","original"
43552,2018-06-04,"example.com","Experiment 1","variant"
43553,2018-06-17,"example.com/features","Experiment 1","original"
43565,2018-06-07,"example.com","Experiment 1","variant"
43585,2018-06-28,"example.com","Experiment 1","original"
43586,2018-06-13,"example.com/features","Experiment 1","original"
43616,2018-07-01,"example.com/features","Experiment 1","variant"
43618,2018-06-29,"example.com","Experiment 1","variant"
43619,2018-06-28,"example.com/features","Experiment 1","original"
43641,2018-06-04,"example.com","Experiment 1","variant"
43652,2018-06-25,"example.com/features","Experiment 1","original"
43655,2018-06-18,"example.com","Experiment 1","original"
43659,2018-06-04,"example.com/features","Experiment 1","variant"
43670,2018-06-25,"example.com/pricing","Experiment 1","variant"
43676,2018-06-26,"example.com/pricing","Experiment 1","original"
43690,2018-06-08,"example.com/features","Experiment 1","original"
43705,2018-06-25,"example.com","Experiment 1","original"
43706,2018-06-12,"example.com/features","Experiment 1","original"
43725,2018-06-08,"example.com/pricing","Experiment 1","original"
43731,2018-06-09,"example.com/pricing","Experiment 1","original"
43745,2018-06-17,"example.com/pricing","Experiment 1","variant"
43772,2018-06-16,"example.com","Experiment 1","original"
43790,2018-06-15,"example.com/features","Experiment 1","original"
43792,2018-06-07,"example.com","Experiment 1","variant"
43823,2018-07-04,"example.com/features","Experiment 1","variant"
43826,2018-06-24,"example.com","Experiment 1","variant"
43829,2018-06-17,"example.com/features","Experiment 1","variant"
43855,2018-07-02,"example.com","Experiment 1","variant"
43857,2018-06-28,"example.com","Experiment 1","original"
43863,2018-06-17,"example.com/pricing","Experiment 1","original"
43870,2018-06-21,"example.com/features","Experiment 1","variant"
43873,2018-06-20,"example.com/pricing","Experiment 1","original"
43882,2018-06-05,"example.com","Experiment 1","variant"
43883,2018-07-04,"example.com","Experiment 1","original"
43886,2018-06-25,"example.com","Experiment 1","variant"
43923,2018-06-16,"example.com/features","Experiment 1","variant"
43926,2018-06-17,"example.com","Experiment 1","original"
43944,2018-06-28,"example.com/features","Experiment 1","variant"
43961,2018-06-07,"example.com/features","Experiment 1","original"
43964,2018-06-07,"example.com/pricing","Experiment 1","variant"
43972,2018-06-23,"example.com/pricing","Experiment 1","variant"
43979,2018-06-22,"example.com","Experiment 1","original"
43981,2018-06-22,"example.com/features","Experiment 1","variant"
43988,2018-07-04,"example.com","Experiment 1","variant"
44009,2018-06-10,"example.com/features","Experiment 1","variant"
44010,2018-06-21,"example.com/pricing","Experiment 1","variant"
44018,2018-06-08,"example.com","Experiment 1","original"
44034,2018-06-20,"example.com/pricing","Experiment 1","variant"
44050,2018-06-12,"example.com","Experiment 1","variant"
44054,2018-07-04,"example.com","Experiment 1","original"
44065,2018-06-22,"example.com/pricing","Experiment 1","variant"
44077,2018-06-14,"example.com","Experiment 1","original"
44120,2018-06-14,"example.com","Experiment 1","original"
44124,2018-06-13,"example.com/features","Experiment 1","variant"
44136,2018-06-25,"example.com","Experiment 1","variant"
44139,2018-06-29,"example.com/pricing","Experiment 1","original"
44155,2018-06-17,"example.com/pricing","Experiment 1","original"
44157,2018-06-25,"example.com","Experiment 1","original"
44170,2018-06-04,"example.com/features","Experiment 1","variant"
44187,2018-06-23,"example.com","Experiment 1","variant"
44207,2018-06-10,"example.com","Experiment 1","variant"
44209,2018-06-15,"example.com","Experiment 1","original"
44216,2018-06-23,"example.com","Experiment 1","original"
44228,2018-06-08,"example.com/pricing","Experiment 1","original"
44239,2018-06-15,"example.com","Experiment 1","original"
44244,2018-06-20,"example.com/features","Experiment 1","variant"
44250,2018-06-08,"example.com/features","Experiment 1","original"
44255,2018-06-24,"example.com/features","Experiment 1","original"
44265,2018-06-20,"example.com","Experiment 1","variant"
44278,2018-06-24,"example.com/pricing","Experiment 1","variant"
44296,2018-07-04,"example.com/features","Experiment 1","original"
44316,2018-06-13,"example.com","Experiment 1","variant"
44323,2018-06-15,"example.com","Experiment 1","variant"
44340,2018-06-09,"example.com/pricing","Experiment 1","variant"
44348,2018-06-13,"example.com","Experiment 1","variant"
44361,2018-06-13,"example.com","Experiment 1","variant"
44370,2018-07-03,"example.com/pricing","Experiment 1","original"
44374,2018-06-08,"example.com/features","Experiment 1","variant"
44405,2018-06-18,"example.com","Experiment 1","original"
44410,2018-06-17,"example.com/features","Experiment 1","variant"
44418,2018-06-09,"example.com","Experiment 1","variant"
44431,2018-06-26,"example.com/pricing","Experiment 1","variant"
44439,2018-06-15,"example.com/pricing","Experiment 1","variant"
44459,2018-06-08,"example.com","Experiment 1","variant"
44468,2018-06-07,"example.com","Experiment 1","variant"
44469,2018-06-21,"example.com/pricing","Experiment 1","original"
44473,2018-06-10,"example.com","Experiment 1","variant"
44479,2018-06-04,"example.com/pricing","Experiment 1","original"
44481,2018-06-15,"example.com","Experiment 1","variant"
44487,2018-06-05,"example.com/features","Experiment 1","variant"
44495,2018-06-30,"example.com","Experiment 1","original"
44497,2018-06-27,"example.com/features","Experiment 1","original"
44500,2018-06-21,"example.com/features","Experiment 1","variant"
44501,2018-06-20,"example.com/features","Experiment 1","variant"
44507,2018-06-08,"example.com/features","Experiment 1","original"
44510,2018-06-24,"example.com/features","Experiment 1","original"
44530,2018-06-05,"example.com","Experiment 1","variant"
44537,2018-06-22,"example.com/pricing","Experiment 1","original"
44538,2018-06-28,"example.com","Experiment 1","variant"
44541,2018-06-15,"example.com","Experiment 1","original"
44545,2018-06-09,"example.com/features","Experiment 1","variant"
44549,2018-06-23,"example.com/pricing","Experiment 1","original"
44556,2018-06-12,"example.com","Experiment 1","original"
44564,2018-06-10,"example.com","Experiment 1","original"
44565,2018-06-07,"example.com/features","Experiment 1","variant"
44566,2018-06-06,"example.com","Experiment 1","original"
44570,2018-06-29,"example.com/features","Experiment 1","original"
44576,2018-06-14,"example.com","Experiment 1","variant"
44581,2018-06-08,"example.com","Experiment 1","variant"
44585,2018-07-04,"example.com/pricing","Experiment 1","variant"
44588,2018-06-30,"example.com","Experiment 1","original"
44590,2018-06-24,"example.com/pricing","Experiment 1","variant"
44593,2018-06-25,"example.com","Experiment 1","original"
44597,2018-06-06,"example.com","Experiment 1","variant"
44640,2018-06-06,"example.com","Experiment 1","original"
44650,2018-06-26,"example.com","Experiment 1","variant"
44654,2018-06-11,"example.com/pricing","Experiment 1","original"
44655,2018-06-26,"example.com/features","Experiment 1","variant"
44661,2018-06-09,"example.com/pricing","Experiment 1","variant"
44668,2018-06-15,"example.com","Experiment 1","original"
44671,2018-06-04,"example.com/pricing","Experiment 1","original"
44688,2018-06-18,"example.com","Experiment 1","original"
44709,2018-06-15,"example.com","Experiment 1","original"
44713,2018-06-26,"example.com","Experiment 1","original"
44722,2018-06-08,"example.com","Experiment 1","variant"
44724,2018-07-04,"example.com","Experiment 1","original"
44726,2018-06-24,"example.com","Experiment 1","variant"
44731,2018-06-05,"example.com/pricing","Experiment 1","original"
44742,2018-06-18,"example.com/features","Experiment 1","original"
44755,2018-06-07,"example.com","Experiment 1","variant"
44761,2018-06-20,"example.com","Experiment 1","original"
44762,2018-06-19,"example.com","Experiment 1","original"
44769,2018-06-08,"example.com","Experiment 1","variant"
44772,2018-07-03,"example.com/features","Experiment 1","original"
44803,2018-06-05,"example.com/features","Experiment 1","original"
44808,2018-06-05,"example.com/features","Experiment 1","variant"
44824,2018-06-10,"example.com/pricing","Experiment 1","variant"
44828,2018-06-20,"example.com/features","Experiment 1","original"
44837,2018-06-08,"example.com/features","Experiment 1","original"
44839,2018-07-02,"example.com","Experiment 1","variant"
44861,2018-06-20,"example.com/features","Experiment 1","variant"
44874,2018-07-03,"example.com/pricing","Experiment 1","variant"
44882,2018-06-05,"example.com/pricing","Experiment 1","variant"
44890,2018-07-04,"example.com/pricing","Experiment 1","variant"
44902,2018-06-11,"example.com","Experiment 1","variant"
44907,2018-06-30,"example.com","Experiment 1","original"
44918,2018-06-26,"example.com","Experiment 1","variant"
44930,2018-06-07,"example.com","Experiment 1","original"
44959,2018-06-25,"example.com","Experiment 1","original"
44967,2018-07-02,"example.com","Experiment 1","original"
44968,2018-06-24,"example.com","Experiment 1","variant"
44975,2018-06-08,"example.com","Experiment 1","original"
44978,2018-07-02,"example.com","Experiment 1","original"
44987,2018-06-21,"example.com/features","Experiment 1","original"
44993,2018-06-06,"example.com/pricing","Experiment 1","original"
44999,2018-06-05,"example.com/pricing","Experiment 1","variant"
45002,2018-06-18,"example.com/features","Experiment 1","original"
45031,2018-06-20,"example.com","Experiment 1","original"
45035,2018-06-20,"example.com/pricing","Experiment 1","variant"
45044,2018-06-12,"example.com","Experiment 1","original"
45047,2018-06-23,"example.com","Experiment 1","variant"
45059,2018-06-19,"example.com","Experiment 1","variant"
45062,2018-06-04,"example.com","Experiment 1","original"
45071,2018-06-30,"example.com/features","Experiment 1","original"
45076,2018-06-04,"example.com","Experiment 1","variant"
45123,2018-06-15,"example.com/pricing","Experiment 1","variant"
45135,2018-06-11,"example.com/pricing","Experiment 1","original"
45148,2018-06-27,"example.com/pricing","Experiment 1","original"
45159,2018-06-05,"example.com/features","Experiment 1","variant"
45164,2018-06-27,"example.com","Experiment 1","original"
45182,2018-06-10,"example.com/features","Experiment 1","variant"
45190,2018-06-10,"example.com","Experiment 1","original"
45197,2018-06-27,"example.com","Experiment 1","variant"
45304,2018-06-25,"example.com/pricing","Experiment 1","original"
45316,2018-07-04,"example.com/features","Experiment 1","original"
45331,2018-06-12,"example.com/features","Experiment 1","variant"
45332,2018-06-15,"example.com","Experiment 1","original"
45337,2018-06-06,"example.com/features","Experiment 1","variant"
45342,2018-06-15,"example.com","Experiment 1","original"
45349,2018-06-15,"example.com","Experiment 1","variant"
45363,2018-06-13,"example.com/pricing","Experiment 1","variant"
45378,2018-06-24,"example.com/pricing","Experiment 1","original"
45381,2018-06-04,"example.com/features","Experiment 1","original"
45385,2018-06-25,"example.com","Experiment 1","variant"
45390,2018-06-11,"example.com/pricing","Experiment 1","original"
45400,2018-06-10,"example.com/features","Experiment 1","variant"
45432,2018-06-14,"example.com","Experiment 1","variant"
45449,2018-06-05,"example.com","Experiment 1","variant"
45472,2018-06-18,"example.com/features","Experiment 1","variant"
45477,2018-06-24,"example.com","Experiment 1","original"
45484,2018-07-02,"example.com/features","Experiment 1","variant"
45496,2018-06-12,"example.com/features","Experiment 1","variant"
45503,2018-06-07,"example.com/features","Experiment 1","variant"
45506,2018-06-22,"example.com","Experiment 1","original"
45545,2018-06-12,"example.com/pricing","Experiment 1","original"
45574,2018-06-14,"example.com/features","Experiment 1","original"
45604,2018-06-14,"example.com","Experiment 1","variant"
45624,2018-06-29,"example.com/pricing","Experiment 1","original"
45636,2018-06-06,"example.com","Experiment 1","original"
45661,2018-06-23,"example.com","Experiment 1","original"
45678,2018-06-16,"example.com/pricing","Experiment 1","variant"
45686,2018-06-04,"example.com/features","Experiment 1","variant"
45697,2018-06-27,"example.com/pricing","Experiment 1","variant"
45705,2018-06-07,"example.com","Experiment 1","variant"
45733,2018-06-23,"example.com","Experiment 1","original"
45737,2018-06-18,"example.com","Experiment 1","original"
45741,2018-06-20,"example.com","Experiment 1","variant"
45742,2018-06-20,"example.com","Experiment 1","variant"
45744,2018-06-05,"example.com/pricing","Experiment 1","original"
45768,2018-07-04,"example.com/pricing","Experiment 1","original"
45770,2018-06-27,"example.com","Experiment 1","variant"
45779,2018-07-03,"example.com","Experiment 1","variant"
45794,2018-07-01,"example.com/features","Experiment 1","original"
45799,2018-06-19,"example.com/pricing","Experiment 1","variant"
45813,2018-06-18,"example.com","Experiment 1","variant"
45823,2018-07-03,"example.com/features","Experiment 1","variant"
45826,2018-07-04,"example.com","Experiment 1","variant"
45831,2018-06-28,"example.com/pricing","Experiment 1","original"
45859,2018-06-22,"example.com","Experiment 1","variant"
45869,2018-06-05,"example.com/pricing","Experiment 1","original"
45874,2018-06-05,"example.com/features","Experiment 1","original"
45887,2018-06-09,"example.com/pricing","Experiment 1","original"
45888,2018-06-27,"example.com/features","Experiment 1","variant"
45889,2018-06-06,"example.com/features","Experiment 1","variant"
45895,2018-06-19,"example.com","Experiment 1","variant"
45897,2018-06-23,"example.com","Experiment 1","variant"
45902,2018-06-13,"example.com","Experiment 1","original"
45918,2018-06-16,"example.com/features","Experiment 1","variant"
45946,2018-06-09,"example.com/features","Experiment 1","original"
45951,2018-06-19,"example.com","Experiment 1","original"
45954,2018-06-07,"example.com","Experiment 1","variant"
45980,2018-06-09,"example.com","Experiment 1","variant"
45982,2018-06-29,"example.com/features","Experiment 1","original"
45984,2018-06-30,"example.com/pricing","Experiment 1","variant"
45989,2018-06-15,"example.com","Experiment 1","original"
46010,2018-06-04,"example.com/features","Experiment 1","variant"
46021,2018-06-10,"example.com","Experiment 1","original"
46051,2018-06-26,"example.com/features","Experiment 1","variant"
46062,2018-06-19,"example.com","Experiment 1","variant"
46064,2018-06-29,"example.com/features","Experiment 1","original"
46080,2018-06-08,"example.com","Experiment 1","variant"
46084,2018-06-14,"example.com","Experiment 1","original"
46085,2018-07-03,"example.com/pricing","Experiment 1","variant"
46087,2018-06-20,"example.com/features","Experiment 1","variant"
46101,2018-06-24,"example.com","Experiment 1","variant"
46103,2018-06-07,"example.com/features","Experiment 1","variant"
46128,2018-07-03,"example.com/pricing","Experiment 1","variant"
46136,2018-07-02,"example.com","Experiment 1","original"
46138,2018-06-08,"example.com/pricing","Experiment 1","variant"
46151,2018-06-29,"example.com","Experiment 1","variant"
46153,2018-06-07,"example.com","Experiment 1","original"
46156,2018-06-08,"example.com","Experiment 1","original"
46161,2018-06-29,"example.com","Experiment 1","original"
46162,2018-07-03,"example.com","Experiment 1","variant"
46165,2018-06-28,"example.com","Experiment 1","original"
46173,2018-06-05,"example.com","Experiment 1","variant"
46199,2018-06-18,"example.com","Experiment 1","original"
46220,2018-06-26,"example.com","Experiment 1","variant"
46254,2018-06-30,"example.com","Experiment 1","original"
46255,2018-06-04,"example.com/features","Experiment 1","original"
46259,2018-06-23,"example.com","Experiment 1","original"
46266,2018-06-23,"example.com","Experiment 1","original"
46329,2018-06-06,"example.com/pricing","Experiment 1","original"
46330,2018-06-14,"example.com/pricing","Experiment 1","variant"
46347,2018-06-19,"example.com/features","Experiment 1","variant"
46367,2018-06-29,"example.com","Experiment 1","variant"
46383,2018-06-04,"example.com","Experiment 1","original"
46386,2018-06-09,"example.com/pricing","Experiment 1","variant"
46407,2018-06-09,"example.com","Experiment 1","variant"
46437,2018-06-11,"example.com/features","Experiment 1","variant"
46442,2018-06-20,"example.com","Experiment 1","original"
46444,2018-06-28,"example.com","Experiment 1","original"
46445,2018-06-07,"example.com","Experiment 1","variant"
46451,2018-06-24,"example.com","Experiment 1","variant"
46455,2018-06-21,"example.com/pricing","Experiment 1","variant"
46456,2018-06-08,"example.com/pricing","Experiment 1","variant"
46470,2018-06-21,"example.com","Experiment 1","original"
46474,2018-06-05,"example.com","Experiment 1","variant"
46475,2018-06-15,"example.com/features","Experiment 1","variant"
46488,2018-07-02,"example.com/pricing","Experiment 1","variant"
46495,2018-06-08,"example.com","Experiment 1","variant"
46508,2018-06-29,"example.com","Experiment 1","variant"
46523,2018-07-04,"example.com","Experiment 1","original"
46524,2018-06-30,"example.com","Experiment 1","variant"
46528,2018-06-08,"example.com/features","Experiment 1","original"
46544,2018-06-22,"example.com","Experiment 1","variant"
46562,2018-06-27,"example.com/pricing","Experiment 1","variant"
46563,2018-06-27,"example.com/pricing","Experiment 1","original"
46564,2018-06-04,"example.com/pricing","Experiment 1","original"
46578,2018-06-11,"example.com","Experiment 1","variant"
46582,2018-07-02,"example.com","Experiment 1","original"
46589,2018-06-05,"example.com/features","Experiment 1","original"
46597,2018-07-02,"example.com","Experiment 1","original"
46603,2018-06-04,"example.com/pricing","Experiment 1","original"
46619,2018-06-04,"example.com/features","Experiment 1","original"
46632,2018-06-28,"example.com","Experiment 1","original"
46640,2018-06-09,"example.com","Experiment 1","original"
46668,2018-06-18,"example.com/pricing","Experiment 1","variant"
46669,2018-06-27,"example.com/features","Experiment 1","variant"
46670,2018-06-29,"example.com/features","Experiment 1","variant"
46692,2018-06-18,"example.com","Experiment 1","original"
46711,2018-06-10,"example.com/features","Experiment 1","original"
46743,2018-07-04,"example.com","Experiment 1","variant"
46747,2018-07-01,"example.com/pricing","Experiment 1","variant"
46749,2018-06-16,"example.com/pricing","Experiment 1","variant"
46766,2018-06-11,"example.com","Experiment 1","original"
46801,2018-06-14,"example.com/features","Experiment 1","variant"
46826,2018-06-13,"example.com","Experiment 1","original"
46829,2018-06-10,"example.com/features","Experiment 1","variant"
46838,2018-06-04,"example.com","Experiment 1","original"
46846,2018-06-04,"example.com","Experiment 1","variant"
46848,2018-06-30,"example.com","Experiment 1","variant"
46850,2018-06-25,"example.com/pricing","Experiment 1","variant"
46851,2018-06-30,"example.com","Experiment 1","original"
46855,2018-06-21,"example.com/features","Experiment 1","original"
46886,2018-06-10,"example.com","Experiment 1","variant"
46900,2018-07-04,"example.com","Experiment 1","original"
46908,2018-06-07,"example.com","Experiment 1","original"
46919,2018-06-04,"example.com","Experiment 1","original"
46920,2018-06-09,"example.com","Experiment 1","variant"
46924,2018-06-10,"example.com/pricing","Experiment 1","variant"
46925,2018-06-14,"example.com","Experiment 1","variant"
46952,2018-06-19,"example.com","Experiment 1","original"
46953,2018-06-07,"example.com/features","Experiment 1","variant"
46954,2018-06-29,"example.com/pricing","Experiment 1","original"
46979,2018-06-19,"example.com","Experiment 1","variant"
46984,2018-06-08,"example.com/pricing","Experiment 1","original"
47003,2018-06-18,"example.com","Experiment 1","variant"
47011,2018-06-20,"example.com","Experiment 1","original"
47017,2018-06-20,"example.com/pricing","Experiment 1","variant"
47037,2018-06-28,"example.com/pricing","Experiment 1","original"
47053,2018-06-08,"example.com","Experiment 1","original"
47073,2018-06-11,"example.com/pricing","Experiment 1","original"
47077,2018-06-05,"example.com/pricing","Experiment 1","variant"
47092,2018-06-06,"example.com","Experiment 1","original"
47095,2018-06-14,"example.com/features","Experiment 1","original"
47098,2018-06-30,"example.com/features","Experiment 1","variant"
47099,2018-06-04,"example.com","Experiment 1","variant"
47111,2018-07-04,"example.com/features","Experiment 1","variant"
47112,2018-06-25,"example.com/features","Experiment 1","variant"
47135,2018-06-04,"example.com","Experiment 1","original"
47137,2018-06-09,"example.com","Experiment 1","original"
47140,2018-06-26,"example.com","Experiment 1","variant"
47143,2018-06-22,"example.com","Experiment 1","original"
