"user_id","metric_id","conversion_date"
20781,"Sign Up",2018-11-21
20781,"Use Feature 1",2018-11-21
20782,"Sign Up",2018-11-23
20788,"Pay/Subscribe",2018-07-13
20788,"Sign Up",2018-07-07
20788,"Talk to Sales",2018-07-06
20788,"Use Feature 1",2018-07-05
20790,"Sign Up",2018-04-17
20796,"Sign Up",2018-11-16
20796,"Use Feature 1",2018-11-17
20799,"Pay/Subscribe",2018-07-20
20799,"Sign Up",2018-07-15
20799,"Talk to Sales",2018-07-15
20799,"Use Feature 1",2018-07-14
20800,"Sign Up",2019-01-17
20800,"Use Feature 1",2019-01-21
20807,"Sign Up",2018-10-11
20807,"Talk to Sales",2018-10-15
20807,"Use Feature 1",2018-10-15
20808,"Sign Up",2018-06-30
20814,"Pay/Subscribe",2019-01-13
20814,"Sign Up",2019-01-10
20814,"Talk to Sales",2019-01-14
20814,"Use Feature 1",2019-01-12
20818,"Sign Up",2018-07-18
20824,"Pay/Subscribe",2018-05-28
20824,"Sign Up",2018-05-29
20824,"Talk to Sales",2018-05-24
20824,"Use Feature 1",2018-05-26
20825,"Pay/Subscribe",2018-07-05
20825,"Sign Up",2018-07-03
20825,"Talk to Sales",2018-07-06
20825,"Use Feature 1",2018-07-04
20829,"Pay/Subscribe",2018-05-21
20829,"Sign Up",2018-05-14
20829,"Talk to Sales",2018-05-19
20829,"Use Feature 1",2018-05-19
20831,"Sign Up",2018-10-14
20836,"Sign Up",2019-01-08
20836,"Use Feature 1",2019-01-11
20837,"Sign Up",2018-06-02
20840,"Sign Up",2018-10-27
20841,"Sign Up",2018-07-16
20841,"Use Feature 1",2018-07-18
20847,"Sign Up",2018-09-21
20847,"Use Feature 1",2018-09-25
20855,"Sign Up",2018-12-21
20855,"Use Feature 1",2018-12-24
20860,"Sign Up",2018-10-17
20860,"Talk to Sales",2018-10-19
20860,"Use Feature 1",2018-10-17
20862,"Pay/Subscribe",2018-10-25
20862,"Sign Up",2018-10-22
20862,"Talk to Sales",2018-10-26
20862,"Use Feature 1",2018-10-24
20863,"Pay/Subscribe",2018-05-16
20863,"Sign Up",2018-05-07
20863,"Talk to Sales",2018-05-15
20863,"Use Feature 1",2018-05-10
20864,"Sign Up",2018-04-24
20864,"Use Feature 1",2018-04-26
20873,"Sign Up",2018-12-02
20874,"Sign Up",2019-01-14
20875,"Sign Up",2018-10-26
20875,"Use Feature 1",2018-10-28
20877,"Pay/Subscribe",2018-12-10
20877,"Sign Up",2018-12-02
20877,"Talk to Sales",2018-12-03
20877,"Use Feature 1",2018-11-30
20878,"Sign Up",2018-08-21
20879,"Pay/Subscribe",2019-01-07
20879,"Sign Up",2019-01-04
20879,"Talk to Sales",2019-01-06
20879,"Use Feature 1",2019-01-08
20886,"Pay/Subscribe",2018-08-23
20886,"Sign Up",2018-08-14
20886,"Talk to Sales",2018-08-16
20886,"Use Feature 1",2018-08-12
20891,"Sign Up",2018-08-30
20891,"Use Feature 1",2018-08-31
20892,"Sign Up",2018-05-24
20892,"Talk to Sales",2018-05-31
20892,"Use Feature 1",2018-05-25
20895,"Pay/Subscribe",2018-04-22
20895,"Sign Up",2018-04-15
20895,"Talk to Sales",2018-04-15
20895,"Use Feature 1",2018-04-14
20901,"Sign Up",2019-01-21
20901,"Use Feature 1",2019-01-25
20905,"Sign Up",2018-10-29
20906,"Sign Up",2018-12-01
20906,"Talk to Sales",2018-12-02
20906,"Use Feature 1",2018-11-29
20910,"Sign Up",2018-09-07
20910,"Use Feature 1",2018-09-10
20912,"Sign Up",2019-01-19
20930,"Sign Up",2018-12-24
20934,"Sign Up",2018-09-19
20941,"Pay/Subscribe",2018-09-13
20941,"Sign Up",2018-09-11
20941,"Talk to Sales",2018-09-15
20941,"Use Feature 1",2018-09-12
20953,"Sign Up",2019-01-21
20953,"Use Feature 1",2019-01-19
20956,"Sign Up",2018-04-18
20956,"Use Feature 1",2018-04-17
20957,"Pay/Subscribe",2018-10-06
20957,"Sign Up",2018-09-29
20957,"Talk to Sales",2018-10-02
20957,"Use Feature 1",2018-10-03
20959,"Pay/Subscribe",2019-01-14
20959,"Sign Up",2019-01-06
20959,"Talk to Sales",2019-01-12
20959,"Use Feature 1",2019-01-09
20965,"Sign Up",2018-06-18
20965,"Use Feature 1",2018-06-22
20968,"Sign Up",2018-04-04
20972,"Sign Up",2018-10-10
20975,"Sign Up",2018-08-23
20975,"Talk to Sales",2018-08-30
20975,"Use Feature 1",2018-08-26
20976,"Pay/Subscribe",2018-07-05
20976,"Sign Up",2018-07-01
20976,"Talk to Sales",2018-07-05
20976,"Use Feature 1",2018-07-04
20979,"Pay/Subscribe",2018-04-14
20979,"Sign Up",2018-04-12
20979,"Talk to Sales",2018-04-13
20979,"Use Feature 1",2018-04-15
20983,"Sign Up",2018-05-25
20983,"Use Feature 1",2018-05-26
20984,"Sign Up",2018-04-28
20984,"Talk to Sales",2018-04-28
20984,"Use Feature 1",2018-04-26
20985,"Pay/Subscribe",2018-07-10
20985,"Sign Up",2018-07-05
20985,"Talk to Sales",2018-07-06
20985,"Use Feature 1",2018-07-06
20986,"Sign Up",2018-05-25
20986,"Talk to Sales",2018-05-27
20986,"Use Feature 1",2018-05-25
20993,"Sign Up",2019-01-04
20993,"Use Feature 1",2019-01-07
20999,"Pay/Subscribe",2018-04-19
20999,"Sign Up",2018-04-14
20999,"Talk to Sales",2018-04-15
20999,"Use Feature 1",2018-04-14
21007,"Sign Up",2018-07-09
21007,"Use Feature 1",2018-07-11
21012,"Pay/Subscribe",2018-07-08
21012,"Sign Up",2018-07-04
21012,"Talk to Sales",2018-07-08
21012,"Use Feature 1",2018-07-04
21013,"Pay/Subscribe",2018-12-20
21013,"Sign Up",2018-12-13
21013,"Talk to Sales",2018-12-19
21013,"Use Feature 1",2018-12-16
21014,"Sign Up",2018-09-12
21014,"Use Feature 1",2018-09-10
21016,"Sign Up",2019-01-28
21017,"Sign Up",2018-06-16
21020,"Sign Up",2018-09-19
21020,"Use Feature 1",2018-09-19
21022,"Sign Up",2018-05-29
21023,"Sign Up",2018-06-10
21023,"Use Feature 1",2018-06-14
21026,"Sign Up",2019-01-15
21026,"Use Feature 1",2019-01-15
21027,"Pay/Subscribe",2018-05-14
21027,"Sign Up",2018-05-15
21027,"Talk to Sales",2018-05-12
21027,"Use Feature 1",2018-05-10
21031,"Sign Up",2018-12-31
21033,"Pay/Subscribe",2018-09-27
21033,"Sign Up",2018-09-27
21033,"Talk to Sales",2018-09-27
21033,"Use Feature 1",2018-09-30
21036,"Pay/Subscribe",2018-06-14
21036,"Sign Up",2018-06-12
21036,"Talk to Sales",2018-06-12
21036,"Use Feature 1",2018-06-11
21038,"Sign Up",2018-06-12
21038,"Use Feature 1",2018-06-14
21042,"Sign Up",2018-09-10
21048,"Sign Up",2018-04-06
21049,"Pay/Subscribe",2018-05-26
21049,"Sign Up",2018-05-24
21049,"Talk to Sales",2018-05-26
21049,"Use Feature 1",2018-05-24
21053,"Sign Up",2018-11-26
21053,"Use Feature 1",2018-11-27
21054,"Pay/Subscribe",2018-08-15
21054,"Sign Up",2018-08-08
21054,"Talk to Sales",2018-08-10
21054,"Use Feature 1",2018-08-09
21063,"Sign Up",2018-04-06
21069,"Pay/Subscribe",2018-08-22
21069,"Sign Up",2018-08-15
21069,"Talk to Sales",2018-08-22
21069,"Use Feature 1",2018-08-19
21072,"Pay/Subscribe",2018-11-04
21072,"Sign Up",2018-10-27
21072,"Talk to Sales",2018-11-01
21072,"Use Feature 1",2018-10-29
21073,"Sign Up",2018-09-16
21076,"Sign Up",2018-08-10
21079,"Sign Up",2018-09-13
21081,"Sign Up",2018-05-09
21081,"Use Feature 1",2018-05-12
21085,"Sign Up",2018-11-15
21087,"Sign Up",2018-04-16
21087,"Use Feature 1",2018-04-15
21093,"Sign Up",2018-11-03
21093,"Use Feature 1",2018-11-05
21094,"Sign Up",2018-10-02
21094,"Use Feature 1",2018-10-02
21099,"Sign Up",2019-01-04
21099,"Use Feature 1",2019-01-06
21100,"Sign Up",2019-01-16
21104,"Sign Up",2018-10-31
21112,"Pay/Subscribe",2018-11-28
21112,"Sign Up",2018-11-25
21112,"Talk to Sales",2018-11-26
21112,"Use Feature 1",2018-11-24
21113,"Sign Up",2018-12-17
21114,"Pay/Subscribe",2018-09-20
21114,"Sign Up",2018-09-17
21114,"Talk to Sales",2018-09-19
21114,"Use Feature 1",2018-09-19
21129,"Pay/Subscribe",2018-10-03
21129,"Sign Up",2018-09-25
21129,"Talk to Sales",2018-10-03
21129,"Use Feature 1",2018-09-27
21130,"Pay/Subscribe",2019-01-24
21130,"Sign Up",2019-01-19
21130,"Talk to Sales",2019-01-20
21130,"Use Feature 1",2019-01-19
21136,"Sign Up",2018-06-03
21136,"Use Feature 1",2018-06-02
21147,"Sign Up",2018-12-29
21152,"Sign Up",2018-10-07
21152,"Use Feature 1",2018-10-13
21153,"Sign Up",2018-07-11
21158,"Pay/Subscribe",2018-04-27
21158,"Sign Up",2018-04-19
21158,"Talk to Sales",2018-04-20
21158,"Use Feature 1",2018-04-24
21161,"Pay/Subscribe",2018-10-22
21161,"Sign Up",2018-10-19
21161,"Talk to Sales",2018-10-27
21161,"Use Feature 1",2018-10-18
21165,"Sign Up",2018-09-02
21166,"Sign Up",2018-06-02
21166,"Talk to Sales",2018-06-04
21166,"Use Feature 1",2018-06-01
21179,"Sign Up",2019-01-09
21185,"Sign Up",2018-09-11
21185,"Use Feature 1",2018-09-15
21192,"Sign Up",2018-12-26
21192,"Use Feature 1",2018-12-25
21196,"Pay/Subscribe",2018-06-02
21196,"Sign Up",2018-05-31
21196,"Talk to Sales",2018-06-03
21196,"Use Feature 1",2018-05-28
21199,"Sign Up",2018-08-17
21208,"Sign Up",2018-09-15
21211,"Pay/Subscribe",2018-12-28
21211,"Sign Up",2018-12-25
21211,"Talk to Sales",2018-12-29
21211,"Use Feature 1",2018-12-27
21213,"Sign Up",2018-04-18
21213,"Use Feature 1",2018-04-16
21214,"Sign Up",2018-10-03
21214,"Use Feature 1",2018-10-06
21215,"Sign Up",2018-11-18
21216,"Sign Up",2018-08-22
21219,"Sign Up",2018-06-15
21219,"Use Feature 1",2018-06-15
21226,"Sign Up",2018-10-14
21227,"Pay/Subscribe",2018-05-30
21227,"Sign Up",2018-05-19
21227,"Talk to Sales",2018-05-23
21227,"Use Feature 1",2018-05-20
21229,"Sign Up",2018-06-14
21229,"Use Feature 1",2018-06-14
21236,"Sign Up",2019-01-13
21236,"Use Feature 1",2019-01-10
21237,"Sign Up",2018-12-28
21237,"Use Feature 1",2018-12-28
21244,"Sign Up",2018-09-23
21244,"Use Feature 1",2018-09-20
21251,"Pay/Subscribe",2019-01-23
21251,"Sign Up",2019-01-16
21251,"Talk to Sales",2019-01-19
21251,"Use Feature 1",2019-01-14
21252,"Sign Up",2018-04-24
21252,"Talk to Sales",2018-04-28
21252,"Use Feature 1",2018-04-25
21255,"Sign Up",2018-08-13
21258,"Sign Up",2019-01-27
21258,"Use Feature 1",2019-01-26
21259,"Sign Up",2018-08-04
21260,"Sign Up",2018-10-20
21261,"Sign Up",2018-07-30
21261,"Talk to Sales",2018-08-04
21261,"Use Feature 1",2018-07-29
21262,"Sign Up",2018-08-16
21263,"Sign Up",2018-06-27
21267,"Sign Up",2018-07-13
21272,"Sign Up",2018-11-23
21272,"Use Feature 1",2018-11-26
21273,"Pay/Subscribe",2019-01-12
21273,"Sign Up",2019-01-05
21273,"Talk to Sales",2019-01-10
21273,"Use Feature 1",2019-01-05
21277,"Sign Up",2018-04-24
21277,"Use Feature 1",2018-04-26
21278,"Sign Up",2018-12-09
21278,"Use Feature 1",2018-12-10
21285,"Sign Up",2018-09-29
21285,"Use Feature 1",2018-09-30
21286,"Sign Up",2018-09-16
21286,"Use Feature 1",2018-09-21
21288,"Pay/Subscribe",2018-11-13
21288,"Sign Up",2018-11-10
21288,"Talk to Sales",2018-11-15
21288,"Use Feature 1",2018-11-11
21289,"Sign Up",2018-05-19
21289,"Use Feature 1",2018-05-20
21290,"Pay/Subscribe",2018-09-16
21290,"Sign Up",2018-09-12
21290,"Talk to Sales",2018-09-16
21290,"Use Feature 1",2018-09-13
21292,"Sign Up",2018-08-28
21292,"Use Feature 1",2018-08-31
21298,"Sign Up",2018-11-14
21298,"Talk to Sales",2018-11-13
21298,"Use Feature 1",2018-11-17
21299,"Pay/Subscribe",2018-10-04
21299,"Sign Up",2018-09-30
21299,"Talk to Sales",2018-10-02
21299,"Use Feature 1",2018-09-30
21306,"Sign Up",2018-10-08
21306,"Use Feature 1",2018-10-09
21307,"Sign Up",2018-12-17
21307,"Use Feature 1",2018-12-18
21314,"Sign Up",2019-01-04
21320,"Sign Up",2018-12-24
21320,"Use Feature 1",2018-12-22
21327,"Pay/Subscribe",2018-09-02
21327,"Sign Up",2018-08-27
21327,"Talk to Sales",2018-09-03
21327,"Use Feature 1",2018-08-30
21338,"Sign Up",2018-05-06
21338,"Use Feature 1",2018-05-08
21340,"Sign Up",2018-08-30
21344,"Sign Up",2019-01-05
21344,"Use Feature 1",2019-01-07
21347,"Sign Up",2018-07-04
21349,"Sign Up",2019-01-31
21352,"Sign Up",2018-08-15
21354,"Sign Up",2018-04-23
21354,"Talk to Sales",2018-04-29
21354,"Use Feature 1",2018-04-26
21358,"Pay/Subscribe",2018-05-23
21358,"Sign Up",2018-05-18
21358,"Talk to Sales",2018-05-20
21358,"Use Feature 1",2018-05-18
21359,"Sign Up",2018-06-18
21359,"Use Feature 1",2018-06-19
21361,"Pay/Subscribe",2018-08-09
21361,"Sign Up",2018-07-30
21361,"Talk to Sales",2018-08-05
21361,"Use Feature 1",2018-08-01
21364,"Pay/Subscribe",2018-09-02
21364,"Sign Up",2018-08-26
21364,"Talk to Sales",2018-08-25
21364,"Use Feature 1",2018-08-26
21368,"Sign Up",2018-04-21
21368,"Use Feature 1",2018-04-20
21377,"Sign Up",2018-08-31
21378,"Sign Up",2018-08-29
21378,"Use Feature 1",2018-08-31
21390,"Pay/Subscribe",2018-08-11
21390,"Sign Up",2018-08-02
21390,"Talk to Sales",2018-08-05
21390,"Use Feature 1",2018-08-05
21393,"Pay/Subscribe",2018-08-21
21393,"Sign Up",2018-08-15
21393,"Talk to Sales",2018-08-18
21393,"Use Feature 1",2018-08-15
21407,"Sign Up",2018-04-18
21407,"Use Feature 1",2018-04-20
21417,"Pay/Subscribe",2018-09-16
21417,"Sign Up",2018-09-15
21417,"Talk to Sales",2018-09-16
21417,"Use Feature 1",2018-09-16
21419,"Sign Up",2018-11-27
21420,"Sign Up",2018-07-08
21420,"Use Feature 1",2018-07-10
21423,"Sign Up",2018-08-09
21423,"Talk to Sales",2018-08-11
21423,"Use Feature 1",2018-08-07
21427,"Sign Up",2018-04-09
21428,"Sign Up",2019-01-28
21428,"Use Feature 1",2019-02-06
21433,"Pay/Subscribe",2018-09-29
21433,"Sign Up",2018-09-22
21433,"Talk to Sales",2018-09-25
21433,"Use Feature 1",2018-09-22
21435,"Sign Up",2018-10-27
21435,"Use Feature 1",2018-10-27
21439,"Sign Up",2018-12-26
21439,"Use Feature 1",2018-12-23
21441,"Sign Up",2018-10-09
21441,"Talk to Sales",2018-10-09
21441,"Use Feature 1",2018-10-08
21443,"Sign Up",2018-09-14
21443,"Use Feature 1",2018-09-17
21446,"Sign Up",2018-05-08
21446,"Talk to Sales",2018-05-09
21446,"Use Feature 1",2018-05-07
21449,"Sign Up",2018-04-29
21457,"Sign Up",2018-10-12
21459,"Sign Up",2018-10-14
21459,"Talk to Sales",2018-10-18
21459,"Use Feature 1",2018-10-21
21461,"Sign Up",2018-06-12
21462,"Sign Up",2018-10-02
21465,"Pay/Subscribe",2019-02-04
21465,"Sign Up",2019-02-02
21465,"Talk to Sales",2019-02-05
21465,"Use Feature 1",2019-02-02
21477,"Sign Up",2019-01-26
21477,"Use Feature 1",2019-01-23
21481,"Pay/Subscribe",2018-10-01
21481,"Sign Up",2018-09-27
21481,"Talk to Sales",2018-10-02
21481,"Use Feature 1",2018-09-28
21482,"Pay/Subscribe",2018-05-02
21482,"Sign Up",2018-04-26
21482,"Talk to Sales",2018-05-01
21482,"Use Feature 1",2018-04-28
21491,"Pay/Subscribe",2018-10-02
21491,"Sign Up",2018-09-26
21491,"Talk to Sales",2018-09-30
21491,"Use Feature 1",2018-09-29
21497,"Pay/Subscribe",2018-10-08
21497,"Sign Up",2018-10-01
21497,"Talk to Sales",2018-10-05
21497,"Use Feature 1",2018-10-01
21502,"Sign Up",2018-08-18
21502,"Use Feature 1",2018-08-23
21505,"Pay/Subscribe",2018-12-10
21505,"Sign Up",2018-12-04
21505,"Talk to Sales",2018-12-07
21505,"Use Feature 1",2018-12-02
21506,"Sign Up",2018-09-15
21506,"Use Feature 1",2018-09-13
21507,"Sign Up",2018-06-27
21507,"Talk to Sales",2018-06-28
21507,"Use Feature 1",2018-06-30
21509,"Pay/Subscribe",2018-05-27
21509,"Sign Up",2018-05-24
21509,"Talk to Sales",2018-05-28
21509,"Use Feature 1",2018-05-21
21510,"Sign Up",2018-09-16
21510,"Use Feature 1",2018-09-16
21518,"Sign Up",2018-12-13
21528,"Pay/Subscribe",2018-11-01
21528,"Sign Up",2018-10-26
21528,"Talk to Sales",2018-10-25
21528,"Use Feature 1",2018-10-26
21529,"Sign Up",2018-06-26
21529,"Use Feature 1",2018-06-28
21536,"Sign Up",2018-04-12
21536,"Use Feature 1",2018-04-12
21541,"Sign Up",2018-06-16
21541,"Use Feature 1",2018-06-17
21549,"Sign Up",2018-05-23
21550,"Sign Up",2018-07-30
21553,"Sign Up",2018-11-05
21553,"Talk to Sales",2018-11-07
21553,"Use Feature 1",2018-11-03
21554,"Sign Up",2018-10-06
21556,"Sign Up",2018-05-28
21556,"Use Feature 1",2018-05-31
21557,"Pay/Subscribe",2018-10-14
21557,"Sign Up",2018-10-14
21557,"Talk to Sales",2018-10-16
21557,"Use Feature 1",2018-10-16
21558,"Sign Up",2018-04-19
21558,"Talk to Sales",2018-04-21
21558,"Use Feature 1",2018-04-23
21565,"Sign Up",2018-09-13
21567,"Sign Up",2018-10-16
21570,"Sign Up",2018-08-09
21577,"Sign Up",2018-06-28
21577,"Use Feature 1",2018-07-02
21590,"Sign Up",2018-04-22
21590,"Use Feature 1",2018-04-21
21595,"Sign Up",2018-08-02
21595,"Use Feature 1",2018-08-04
21598,"Sign Up",2018-07-27
21598,"Use Feature 1",2018-07-25
21603,"Pay/Subscribe",2018-06-14
21603,"Sign Up",2018-06-14
21603,"Talk to Sales",2018-06-13
21603,"Use Feature 1",2018-06-12
21604,"Sign Up",2018-05-02
21605,"Pay/Subscribe",2018-11-26
21605,"Sign Up",2018-11-20
21605,"Talk to Sales",2018-11-24
21605,"Use Feature 1",2018-11-20
21616,"Sign Up",2018-07-24
21616,"Use Feature 1",2018-07-25
21618,"Sign Up",2018-08-08
21618,"Use Feature 1",2018-08-10
21623,"Sign Up",2018-12-16
21626,"Pay/Subscribe",2018-12-07
21626,"Sign Up",2018-11-30
21626,"Talk to Sales",2018-12-02
21626,"Use Feature 1",2018-12-01
21633,"Sign Up",2018-06-03
21635,"Pay/Subscribe",2018-11-22
21635,"Sign Up",2018-11-20
21635,"Talk to Sales",2018-11-21
21635,"Use Feature 1",2018-11-21
21638,"Pay/Subscribe",2018-05-17
21638,"Sign Up",2018-05-13
21638,"Talk to Sales",2018-05-13
21638,"Use Feature 1",2018-05-14
21648,"Sign Up",2018-04-20
21648,"Use Feature 1",2018-04-20
21653,"Sign Up",2018-06-11
21653,"Use Feature 1",2018-06-13
21657,"Sign Up",2018-07-14
21657,"Use Feature 1",2018-07-18
21659,"Pay/Subscribe",2019-01-26
21659,"Sign Up",2019-01-18
21659,"Talk to Sales",2019-01-21
21659,"Use Feature 1",2019-01-23
21661,"Sign Up",2018-10-08
21666,"Pay/Subscribe",2019-01-23
21666,"Sign Up",2019-01-17
21666,"Talk to Sales",2019-01-22
21666,"Use Feature 1",2019-01-19
21668,"Sign Up",2018-08-04
21668,"Use Feature 1",2018-08-08
21670,"Pay/Subscribe",2018-09-11
21670,"Sign Up",2018-08-31
21670,"Talk to Sales",2018-09-03
21670,"Use Feature 1",2018-08-31
21671,"Sign Up",2018-10-08
21675,"Sign Up",2018-06-10
21677,"Pay/Subscribe",2018-08-02
21677,"Sign Up",2018-07-25
21677,"Talk to Sales",2018-07-30
21677,"Use Feature 1",2018-07-28
21681,"Pay/Subscribe",2018-09-16
21681,"Sign Up",2018-09-11
21681,"Talk to Sales",2018-09-16
21681,"Use Feature 1",2018-09-12
21686,"Sign Up",2019-01-12
21686,"Use Feature 1",2019-01-12
21689,"Sign Up",2018-06-03
21689,"Use Feature 1",2018-06-08
21691,"Sign Up",2019-01-24
21692,"Sign Up",2019-01-01
21697,"Pay/Subscribe",2019-01-01
21697,"Sign Up",2018-12-29
21697,"Talk to Sales",2018-12-30
21697,"Use Feature 1",2018-12-31
21700,"Pay/Subscribe",2018-12-10
21700,"Sign Up",2018-12-02
21700,"Talk to Sales",2018-12-11
21700,"Use Feature 1",2018-12-06
21710,"Pay/Subscribe",2018-04-14
21710,"Sign Up",2018-04-07
21710,"Talk to Sales",2018-04-08
21710,"Use Feature 1",2018-04-06
21714,"Sign Up",2018-09-17
21715,"Pay/Subscribe",2018-10-23
21715,"Sign Up",2018-10-26
21715,"Talk to Sales",2018-10-26
21715,"Use Feature 1",2018-10-22
21732,"Pay/Subscribe",2018-12-20
21732,"Sign Up",2018-12-17
21732,"Talk to Sales",2018-12-19
21732,"Use Feature 1",2018-12-18
21733,"Sign Up",2018-07-29
21739,"Sign Up",2018-11-17
21739,"Use Feature 1",2018-11-20
21747,"Sign Up",2018-07-07
21747,"Use Feature 1",2018-07-09
21755,"Sign Up",2018-12-05
21755,"Use Feature 1",2018-12-06
21756,"Sign Up",2018-07-01
21756,"Use Feature 1",2018-07-02
21760,"Pay/Subscribe",2018-12-05
21760,"Sign Up",2018-11-30
21760,"Talk to Sales",2018-12-01
21760,"Use Feature 1",2018-11-30
21764,"Sign Up",2018-06-27
21765,"Sign Up",2018-07-26
21771,"Sign Up",2018-07-14
21777,"Pay/Subscribe",2018-11-14
21777,"Sign Up",2018-11-09
21777,"Talk to Sales",2018-11-10
21777,"Use Feature 1",2018-11-12
21779,"Pay/Subscribe",2018-05-12
21779,"Sign Up",2018-05-04
21779,"Talk to Sales",2018-05-07
21779,"Use Feature 1",2018-05-06
21780,"Sign Up",2018-09-13
21784,"Pay/Subscribe",2018-07-05
21784,"Sign Up",2018-07-01
21784,"Talk to Sales",2018-07-06
21784,"Use Feature 1",2018-07-04
21791,"Pay/Subscribe",2018-07-20
21791,"Sign Up",2018-07-13
21791,"Talk to Sales",2018-07-16
21791,"Use Feature 1",2018-07-14
21798,"Sign Up",2018-06-06
21798,"Use Feature 1",2018-06-07
21802,"Pay/Subscribe",2018-12-31
21802,"Sign Up",2018-12-28
21802,"Talk to Sales",2019-01-02
21802,"Use Feature 1",2018-12-31
21807,"Sign Up",2018-05-09
21809,"Pay/Subscribe",2018-07-24
21809,"Sign Up",2018-07-24
21809,"Talk to Sales",2018-07-26
21809,"Use Feature 1",2018-07-21
21815,"Pay/Subscribe",2018-11-26
21815,"Sign Up",2018-11-23
21815,"Talk to Sales",2018-11-27
21815,"Use Feature 1",2018-11-24
21818,"Pay/Subscribe",2018-07-06
21818,"Sign Up",2018-07-02
21818,"Talk to Sales",2018-07-07
21818,"Use Feature 1",2018-07-05
21819,"Sign Up",2018-06-25
21820,"Pay/Subscribe",2018-04-22
21820,"Sign Up",2018-04-15
21820,"Talk to Sales",2018-04-22
21820,"Use Feature 1",2018-04-19
21829,"Pay/Subscribe",2018-08-10
21829,"Sign Up",2018-08-06
21829,"Talk to Sales",2018-08-07
21829,"Use Feature 1",2018-08-06
21833,"Sign Up",2018-11-02
21843,"Sign Up",2018-11-23
21843,"Use Feature 1",2018-11-24
21845,"Sign Up",2018-04-26
21845,"Use Feature 1",2018-04-28
21846,"Sign Up",2018-06-27
21852,"Sign Up",2018-09-07
21852,"Talk to Sales",2018-09-13
21852,"Use Feature 1",2018-09-10
21854,"Pay/Subscribe",2018-08-08
21854,"Sign Up",2018-08-03
21854,"Talk to Sales",2018-08-07
21854,"Use Feature 1",2018-08-07
21860,"Pay/Subscribe",2018-12-23
21860,"Sign Up",2018-12-18
21860,"Talk to Sales",2018-12-21
21860,"Use Feature 1",2018-12-22
21861,"Sign Up",2018-11-29
21866,"Sign Up",2018-06-04
21868,"Sign Up",2018-09-09
21870,"Sign Up",2018-10-22
21873,"Pay/Subscribe",2018-08-04
21873,"Sign Up",2018-07-30
21873,"Talk to Sales",2018-08-02
21873,"Use Feature 1",2018-08-01
21874,"Sign Up",2019-01-14
21878,"Sign Up",2018-11-11
21878,"Use Feature 1",2018-11-11
21879,"Pay/Subscribe",2018-11-20
21879,"Sign Up",2018-11-12
21879,"Talk to Sales",2018-11-13
21879,"Use Feature 1",2018-11-14
21881,"Sign Up",2018-09-13
21881,"Use Feature 1",2018-09-17
21882,"Pay/Subscribe",2018-07-26
21882,"Sign Up",2018-07-30
21882,"Talk to Sales",2018-08-04
21882,"Use Feature 1",2018-07-27
21885,"Pay/Subscribe",2019-01-24
21885,"Sign Up",2019-01-21
21885,"Talk to Sales",2019-01-23
21885,"Use Feature 1",2019-01-22
21886,"Sign Up",2018-05-20
21886,"Use Feature 1",2018-05-21
21890,"Sign Up",2018-06-20
21890,"Use Feature 1",2018-06-22
21897,"Sign Up",2018-06-04
21897,"Talk to Sales",2018-06-11
21897,"Use Feature 1",2018-06-06
21902,"Pay/Subscribe",2018-11-04
21902,"Sign Up",2018-10-27
21902,"Talk to Sales",2018-10-29
21902,"Use Feature 1",2018-10-29
21904,"Sign Up",2018-12-04
21906,"Pay/Subscribe",2018-08-15
21906,"Sign Up",2018-08-10
21906,"Talk to Sales",2018-08-11
21906,"Use Feature 1",2018-08-12
21908,"Sign Up",2018-10-06
21918,"Sign Up",2018-08-10
21918,"Use Feature 1",2018-08-08
21926,"Pay/Subscribe",2018-06-28
21926,"Sign Up",2018-06-21
21926,"Talk to Sales",2018-06-26
21926,"Use Feature 1",2018-06-23
21927,"Sign Up",2018-04-12
21927,"Use Feature 1",2018-04-15
21931,"Sign Up",2018-10-21
21931,"Use Feature 1",2018-10-21
21932,"Sign Up",2018-11-17
21932,"Use Feature 1",2018-11-19
21933,"Sign Up",2018-09-06
21937,"Sign Up",2018-09-26
21941,"Sign Up",2018-04-26
21941,"Use Feature 1",2018-04-29
21947,"Sign Up",2018-12-23
21947,"Use Feature 1",2018-12-25
21949,"Sign Up",2018-08-28
21949,"Use Feature 1",2018-09-01
21953,"Sign Up",2018-12-20
21953,"Use Feature 1",2018-12-21
21955,"Sign Up",2018-09-20
21955,"Use Feature 1",2018-09-22
21959,"Sign Up",2018-07-08
21959,"Use Feature 1",2018-07-12
21965,"Sign Up",2018-04-10
21965,"Talk to Sales",2018-04-11
21965,"Use Feature 1",2018-04-17
21975,"Sign Up",2018-06-08
21975,"Use Feature 1",2018-06-05
21976,"Pay/Subscribe",2018-06-20
21976,"Sign Up",2018-06-14
21976,"Talk to Sales",2018-06-16
21976,"Use Feature 1",2018-06-18
21978,"Sign Up",2018-10-24
21978,"Use Feature 1",2018-10-25
21979,"Sign Up",2018-10-17
21981,"Sign Up",2018-08-06
21983,"Sign Up",2018-04-12
21987,"Sign Up",2018-05-14
21987,"Talk to Sales",2018-05-18
21987,"Use Feature 1",2018-05-15
21990,"Sign Up",2018-11-25
21990,"Talk to Sales",2018-11-26
21990,"Use Feature 1",2018-11-25
21992,"Pay/Subscribe",2018-07-31
21992,"Sign Up",2018-07-24
21992,"Talk to Sales",2018-07-28
