"user_id","metric_id","conversion_date"
26024,"Sign Up",2018-06-20
26024,"Use Feature 1",2018-06-23
26026,"Use Feature 1",2019-01-01
26026,"Sign Up",2019-01-02
26026,"Pay/Subscribe",2019-01-07
26026,"Talk to Sales",2019-01-07
26036,"Sign Up",2018-08-27
26036,"Use Feature 1",2018-08-29
26038,"Sign Up",2018-06-27
26038,"Use Feature 1",2018-07-01
26039,"Sign Up",2018-10-02
26039,"Use Feature 1",2018-10-05
26042,"Sign Up",2018-04-20
26048,"Sign Up",2018-05-18
26048,"Talk to Sales",2018-05-22
26048,"Use Feature 1",2018-05-22
26048,"Pay/Subscribe",2018-05-24
26057,"Sign Up",2018-08-30
26060,"Sign Up",2018-04-18
26063,"Sign Up",2018-07-27
26066,"Sign Up",2018-05-27
26066,"Use Feature 1",2018-05-30
26069,"Sign Up",2018-12-12
26070,"Sign Up",2018-07-07
26070,"Use Feature 1",2018-07-08
26074,"Use Feature 1",2018-09-01
26074,"Sign Up",2018-09-02
26081,"Sign Up",2018-11-05
26084,"Sign Up",2018-08-17
26084,"Talk to Sales",2018-08-22
26084,"Pay/Subscribe",2018-08-23
26084,"Use Feature 1",2018-08-24
26098,"Sign Up",2019-01-05
26098,"Use Feature 1",2019-01-05
26098,"Talk to Sales",2019-01-09
26098,"Pay/Subscribe",2019-01-11
26101,"Sign Up",2018-06-21
26101,"Use Feature 1",2018-06-21
26102,"Pay/Subscribe",2018-06-26
26102,"Sign Up",2018-06-27
26102,"Use Feature 1",2018-06-27
26102,"Talk to Sales",2018-07-02
26107,"Sign Up",2019-01-22
26111,"Sign Up",2018-12-11
26111,"Use Feature 1",2018-12-11
26124,"Sign Up",2018-12-06
26128,"Sign Up",2018-11-11
26141,"Sign Up",2018-05-19
26144,"Sign Up",2019-01-01
26144,"Use Feature 1",2019-01-08
26146,"Sign Up",2018-05-27
26147,"Sign Up",2018-10-06
26168,"Sign Up",2018-08-08
26168,"Use Feature 1",2018-08-10
26172,"Sign Up",2018-05-05
26172,"Use Feature 1",2018-05-05
26174,"Sign Up",2018-05-05
26174,"Use Feature 1",2018-05-06
26175,"Sign Up",2019-01-13
26178,"Sign Up",2019-01-09
26178,"Use Feature 1",2019-01-09
26178,"Pay/Subscribe",2019-01-14
26178,"Talk to Sales",2019-01-18
26180,"Sign Up",2018-09-03
26182,"Use Feature 1",2019-01-23
26182,"Sign Up",2019-01-24
26182,"Talk to Sales",2019-01-26
26182,"Pay/Subscribe",2019-01-28
26184,"Sign Up",2018-04-22
26186,"Sign Up",2019-01-23
26186,"Use Feature 1",2019-01-23
26190,"Use Feature 1",2018-06-01
26190,"Sign Up",2018-06-02
26190,"Talk to Sales",2018-06-04
26190,"Pay/Subscribe",2018-06-06
26196,"Sign Up",2018-08-12
26198,"Sign Up",2018-12-19
26198,"Use Feature 1",2018-12-20
26200,"Sign Up",2018-05-29
26202,"Sign Up",2018-04-07
26202,"Use Feature 1",2018-04-07
26204,"Use Feature 1",2018-07-01
26204,"Sign Up",2018-07-04
26206,"Sign Up",2018-09-23
26206,"Use Feature 1",2018-09-23
26206,"Talk to Sales",2018-09-24
26206,"Pay/Subscribe",2018-09-25
26209,"Sign Up",2018-04-09
26209,"Use Feature 1",2018-04-12
26217,"Sign Up",2018-11-15
26221,"Sign Up",2019-01-04
26221,"Use Feature 1",2019-01-09
26225,"Use Feature 1",2018-04-06
26225,"Sign Up",2018-04-07
26234,"Sign Up",2018-11-22
26236,"Sign Up",2019-01-25
26240,"Sign Up",2018-05-18
26252,"Sign Up",2018-04-14
26252,"Use Feature 1",2018-04-14
26252,"Talk to Sales",2018-04-19
26252,"Pay/Subscribe",2018-04-22
26263,"Use Feature 1",2018-12-18
26263,"Sign Up",2018-12-21
26263,"Talk to Sales",2018-12-22
26263,"Pay/Subscribe",2018-12-23
26275,"Sign Up",2018-06-10
26277,"Sign Up",2018-11-14
26277,"Use Feature 1",2018-11-14
26277,"Talk to Sales",2018-11-17
26277,"Pay/Subscribe",2018-11-29
26280,"Sign Up",2018-06-23
26280,"Use Feature 1",2018-06-25
26280,"Talk to Sales",2018-06-28
26280,"Pay/Subscribe",2018-07-04
26282,"Use Feature 1",2018-07-12
26282,"Sign Up",2018-07-14
26287,"Sign Up",2018-05-21
26288,"Sign Up",2019-01-19
26288,"Use Feature 1",2019-01-21
26295,"Use Feature 1",2018-09-17
26295,"Sign Up",2018-09-20
26295,"Talk to Sales",2018-09-22
26295,"Pay/Subscribe",2018-09-24
26296,"Sign Up",2018-07-25
26296,"Use Feature 1",2018-07-27
26298,"Sign Up",2018-04-24
26299,"Sign Up",2018-11-01
26299,"Use Feature 1",2018-11-04
26299,"Talk to Sales",2018-11-05
26299,"Pay/Subscribe",2018-11-07
26303,"Sign Up",2018-06-02
26303,"Use Feature 1",2018-06-08
26307,"Sign Up",2018-10-01
26307,"Use Feature 1",2018-10-01
26308,"Use Feature 1",2018-12-08
26308,"Talk to Sales",2018-12-11
26308,"Sign Up",2018-12-12
26308,"Pay/Subscribe",2018-12-13
26311,"Sign Up",2019-01-07
26311,"Use Feature 1",2019-01-08
26311,"Pay/Subscribe",2019-01-12
26311,"Talk to Sales",2019-01-14
26313,"Sign Up",2018-05-28
26313,"Use Feature 1",2018-05-28
26313,"Talk to Sales",2018-05-31
26314,"Sign Up",2018-11-29
26314,"Use Feature 1",2018-12-05
26315,"Sign Up",2018-09-03
26318,"Sign Up",2018-12-11
26319,"Sign Up",2018-11-24
26319,"Use Feature 1",2018-11-29
26324,"Sign Up",2018-11-14
26326,"Use Feature 1",2018-12-22
26326,"Sign Up",2018-12-23
26327,"Sign Up",2018-11-09
26327,"Use Feature 1",2018-11-14
26334,"Sign Up",2018-09-14
26334,"Use Feature 1",2018-09-15
26336,"Sign Up",2018-10-12
26336,"Use Feature 1",2018-10-14
26339,"Sign Up",2018-08-10
26340,"Sign Up",2018-10-18
26340,"Use Feature 1",2018-10-20
26340,"Talk to Sales",2018-10-21
26340,"Pay/Subscribe",2018-10-23
26344,"Use Feature 1",2018-05-08
26344,"Sign Up",2018-05-12
26354,"Sign Up",2018-09-08
26354,"Use Feature 1",2018-09-09
26356,"Sign Up",2018-08-12
26356,"Use Feature 1",2018-08-13
26356,"Talk to Sales",2018-08-14
26363,"Sign Up",2018-11-14
26364,"Sign Up",2018-11-26
26364,"Use Feature 1",2018-11-27
26369,"Use Feature 1",2018-09-01
26369,"Sign Up",2018-09-02
26370,"Sign Up",2018-11-20
26370,"Use Feature 1",2018-11-23
26373,"Sign Up",2018-05-30
26378,"Sign Up",2018-10-21
26382,"Sign Up",2019-01-31
26382,"Use Feature 1",2019-01-31
26384,"Sign Up",2018-10-09
26388,"Sign Up",2019-01-24
26388,"Pay/Subscribe",2019-01-27
26388,"Talk to Sales",2019-01-28
26388,"Use Feature 1",2019-01-28
26389,"Use Feature 1",2018-09-08
26389,"Sign Up",2018-09-10
26390,"Sign Up",2018-05-18
26392,"Sign Up",2018-04-30
26401,"Sign Up",2018-08-25
26401,"Use Feature 1",2018-08-25
26401,"Talk to Sales",2018-08-27
26401,"Pay/Subscribe",2018-08-31
26403,"Sign Up",2018-07-28
26405,"Sign Up",2018-08-15
26407,"Use Feature 1",2018-04-15
26407,"Sign Up",2018-04-16
26407,"Talk to Sales",2018-04-17
26407,"Pay/Subscribe",2018-04-23
26411,"Use Feature 1",2018-10-03
26411,"Sign Up",2018-10-06
26411,"Talk to Sales",2018-10-09
26411,"Pay/Subscribe",2018-10-11
26412,"Sign Up",2018-10-13
26412,"Use Feature 1",2018-10-13
26413,"Sign Up",2018-11-12
26415,"Sign Up",2018-05-01
26415,"Use Feature 1",2018-05-02
26415,"Pay/Subscribe",2018-05-07
26415,"Talk to Sales",2018-05-07
26420,"Use Feature 1",2018-10-04
26420,"Pay/Subscribe",2018-10-06
26420,"Sign Up",2018-10-06
26420,"Talk to Sales",2018-10-06
26422,"Sign Up",2018-10-09
26422,"Use Feature 1",2018-10-12
26427,"Sign Up",2018-09-01
26431,"Use Feature 1",2018-10-23
26431,"Sign Up",2018-10-24
26432,"Sign Up",2018-12-01
26435,"Sign Up",2018-09-16
26437,"Sign Up",2018-06-09
26437,"Use Feature 1",2018-06-10
26438,"Sign Up",2018-06-03
26439,"Sign Up",2018-12-29
26439,"Use Feature 1",2019-01-01
26442,"Sign Up",2018-12-25
26448,"Sign Up",2018-07-14
26449,"Sign Up",2018-05-23
26449,"Use Feature 1",2018-05-28
26454,"Sign Up",2018-05-12
26454,"Use Feature 1",2018-05-15
26456,"Sign Up",2019-01-15
26457,"Sign Up",2018-05-28
26457,"Use Feature 1",2018-05-29
26457,"Talk to Sales",2018-06-02
26457,"Pay/Subscribe",2018-06-07
26459,"Sign Up",2018-08-22
26459,"Use Feature 1",2018-08-22
26459,"Talk to Sales",2018-08-25
26459,"Pay/Subscribe",2018-08-29
26466,"Sign Up",2018-04-08
26466,"Use Feature 1",2018-04-10
26466,"Talk to Sales",2018-04-13
26466,"Pay/Subscribe",2018-04-18
26470,"Sign Up",2018-10-10
26471,"Sign Up",2018-07-26
26472,"Sign Up",2018-11-30
26476,"Sign Up",2018-12-13
26478,"Sign Up",2018-10-13
26485,"Sign Up",2018-04-09
26485,"Talk to Sales",2018-04-11
26485,"Use Feature 1",2018-04-13
26485,"Pay/Subscribe",2018-04-15
26488,"Sign Up",2018-06-25
26488,"Use Feature 1",2018-06-25
26488,"Talk to Sales",2018-06-26
26488,"Pay/Subscribe",2018-06-29
26490,"Sign Up",2018-05-14
26495,"Sign Up",2018-10-28
26496,"Pay/Subscribe",2018-10-11
26496,"Sign Up",2018-10-11
26496,"Use Feature 1",2018-10-13
26496,"Talk to Sales",2018-10-15
26500,"Sign Up",2019-01-22
26501,"Sign Up",2018-08-31
26501,"Use Feature 1",2018-08-31
26502,"Sign Up",2018-06-19
26502,"Use Feature 1",2018-06-19
26502,"Talk to Sales",2018-06-21
26502,"Pay/Subscribe",2018-06-22
26507,"Sign Up",2018-04-15
26507,"Use Feature 1",2018-04-21
26511,"Sign Up",2018-06-08
26512,"Sign Up",2018-05-09
26512,"Use Feature 1",2018-05-09
26517,"Sign Up",2018-08-16
26517,"Use Feature 1",2018-08-18
26517,"Talk to Sales",2018-08-20
26517,"Pay/Subscribe",2018-08-28
26518,"Use Feature 1",2018-07-07
26518,"Sign Up",2018-07-08
26518,"Talk to Sales",2018-07-12
26518,"Pay/Subscribe",2018-07-15
26523,"Sign Up",2018-05-06
26523,"Use Feature 1",2018-05-08
26523,"Pay/Subscribe",2018-05-09
26523,"Talk to Sales",2018-05-10
26527,"Sign Up",2018-06-29
26533,"Sign Up",2018-12-22
26537,"Sign Up",2018-11-12
26537,"Use Feature 1",2018-11-14
26542,"Sign Up",2019-01-18
26542,"Talk to Sales",2019-01-21
26542,"Use Feature 1",2019-01-22
26542,"Pay/Subscribe",2019-01-24
26544,"Sign Up",2019-01-09
26544,"Pay/Subscribe",2019-01-11
26544,"Use Feature 1",2019-01-13
26544,"Talk to Sales",2019-01-15
26548,"Sign Up",2018-08-19
26549,"Sign Up",2018-10-07
26549,"Use Feature 1",2018-10-08
26551,"Sign Up",2018-05-28
26557,"Sign Up",2019-01-04
26557,"Use Feature 1",2019-01-04
26558,"Sign Up",2018-06-23
26558,"Use Feature 1",2018-06-24
26561,"Sign Up",2018-04-22
26562,"Sign Up",2018-06-12
26563,"Use Feature 1",2018-06-04
26563,"Sign Up",2018-06-06
26563,"Talk to Sales",2018-06-07
26563,"Pay/Subscribe",2018-06-15
26566,"Sign Up",2018-04-25
26569,"Sign Up",2018-06-03
26569,"Use Feature 1",2018-06-06
26571,"Sign Up",2018-05-09
26573,"Use Feature 1",2018-07-24
26573,"Sign Up",2018-07-26
26573,"Talk to Sales",2018-07-27
26573,"Pay/Subscribe",2018-07-28
26579,"Sign Up",2018-11-07
26581,"Sign Up",2018-09-17
26583,"Sign Up",2018-05-12
26583,"Use Feature 1",2018-05-14
26587,"Sign Up",2018-07-26
26587,"Use Feature 1",2018-07-26
26594,"Sign Up",2019-01-17
26594,"Talk to Sales",2019-01-19
26594,"Use Feature 1",2019-01-21
26594,"Pay/Subscribe",2019-01-24
26607,"Use Feature 1",2018-06-16
26607,"Sign Up",2018-06-18
26611,"Sign Up",2018-06-01
26617,"Sign Up",2018-10-25
26617,"Use Feature 1",2018-10-28
26619,"Use Feature 1",2018-06-07
26619,"Sign Up",2018-06-09
26619,"Pay/Subscribe",2018-06-14
26619,"Talk to Sales",2018-06-15
26620,"Sign Up",2018-09-11
26620,"Use Feature 1",2018-09-12
26620,"Talk to Sales",2018-09-13
26620,"Pay/Subscribe",2018-09-17
26622,"Sign Up",2018-06-05
26623,"Sign Up",2019-01-24
26623,"Use Feature 1",2019-01-24
26623,"Talk to Sales",2019-01-27
26623,"Pay/Subscribe",2019-01-28
26624,"Sign Up",2018-07-27
26624,"Use Feature 1",2018-08-02
26625,"Sign Up",2018-06-27
26625,"Use Feature 1",2018-06-29
26627,"Sign Up",2018-06-21
26627,"Use Feature 1",2018-06-21
26631,"Sign Up",2018-10-20
26639,"Sign Up",2018-05-06
26642,"Pay/Subscribe",2018-09-28
26642,"Sign Up",2018-09-29
26642,"Use Feature 1",2018-09-30
26642,"Talk to Sales",2018-10-03
26643,"Sign Up",2018-06-27
26647,"Sign Up",2018-05-28
26651,"Sign Up",2019-01-22
26654,"Sign Up",2018-12-09
26658,"Sign Up",2018-08-16
26664,"Use Feature 1",2019-01-12
26664,"Sign Up",2019-01-13
26664,"Talk to Sales",2019-01-15
26664,"Pay/Subscribe",2019-01-16
26666,"Sign Up",2018-09-21
26666,"Use Feature 1",2018-09-23
26666,"Pay/Subscribe",2018-09-26
26666,"Talk to Sales",2018-09-26
26671,"Sign Up",2018-06-15
26671,"Use Feature 1",2018-06-16
26671,"Talk to Sales",2018-06-17
26671,"Pay/Subscribe",2018-06-18
26689,"Sign Up",2018-08-25
26693,"Sign Up",2018-04-11
26693,"Use Feature 1",2018-04-15
26693,"Pay/Subscribe",2018-04-17
26693,"Talk to Sales",2018-04-18
26700,"Use Feature 1",2018-11-18
26700,"Pay/Subscribe",2018-11-21
26700,"Sign Up",2018-11-23
26700,"Talk to Sales",2018-11-23
26717,"Sign Up",2018-08-07
26717,"Talk to Sales",2018-08-12
26717,"Use Feature 1",2018-08-12
26717,"Pay/Subscribe",2018-08-14
26719,"Sign Up",2018-10-08
26719,"Talk to Sales",2018-10-10
26719,"Use Feature 1",2018-10-11
26719,"Pay/Subscribe",2018-10-14
26720,"Sign Up",2018-10-02
26726,"Sign Up",2018-10-15
26729,"Sign Up",2018-11-12
26729,"Use Feature 1",2018-11-15
26730,"Sign Up",2019-01-22
26731,"Sign Up",2018-07-30
26732,"Sign Up",2018-10-05
26732,"Use Feature 1",2018-10-08
26735,"Sign Up",2018-11-20
26735,"Talk to Sales",2018-11-22
26735,"Use Feature 1",2018-11-22
26735,"Pay/Subscribe",2018-11-28
26736,"Use Feature 1",2018-06-08
26736,"Sign Up",2018-06-09
26739,"Sign Up",2018-10-15
26739,"Use Feature 1",2018-10-18
26746,"Sign Up",2018-12-23
26750,"Sign Up",2019-01-16
26754,"Sign Up",2018-12-11
26754,"Use Feature 1",2018-12-11
26756,"Sign Up",2018-05-26
26756,"Use Feature 1",2018-05-27
26758,"Sign Up",2018-05-21
26758,"Use Feature 1",2018-05-26
26761,"Sign Up",2018-11-19
26761,"Use Feature 1",2018-11-19
26761,"Pay/Subscribe",2018-11-20
26761,"Talk to Sales",2018-11-23
26763,"Sign Up",2018-10-22
26763,"Use Feature 1",2018-10-22
26763,"Talk to Sales",2018-10-26
26765,"Sign Up",2018-04-15
26767,"Sign Up",2018-08-05
26767,"Talk to Sales",2018-08-05
26767,"Use Feature 1",2018-08-05
26768,"Sign Up",2018-07-16
26768,"Use Feature 1",2018-07-17
26780,"Use Feature 1",2018-11-18
26780,"Sign Up",2018-11-20
26792,"Sign Up",2018-12-06
26796,"Sign Up",2018-09-13
26798,"Sign Up",2018-04-11
26798,"Use Feature 1",2018-04-14
26798,"Talk to Sales",2018-04-16
26798,"Pay/Subscribe",2018-04-21
26801,"Use Feature 1",2018-06-11
26801,"Sign Up",2018-06-13
26802,"Sign Up",2018-09-29
26802,"Use Feature 1",2018-09-30
26802,"Talk to Sales",2018-10-02
26802,"Pay/Subscribe",2018-10-04
26803,"Sign Up",2018-09-24
26807,"Sign Up",2018-06-19
26807,"Use Feature 1",2018-06-20
26810,"Sign Up",2018-07-05
26814,"Sign Up",2018-10-30
26814,"Use Feature 1",2018-10-31
26822,"Sign Up",2018-11-24
26822,"Talk to Sales",2018-11-25
26822,"Use Feature 1",2018-11-27
26822,"Pay/Subscribe",2018-11-29
26829,"Use Feature 1",2018-11-12
26829,"Sign Up",2018-11-13
26837,"Use Feature 1",2019-01-05
26837,"Sign Up",2019-01-06
26838,"Sign Up",2018-11-27
26838,"Use Feature 1",2018-11-27
26840,"Use Feature 1",2018-07-16
26840,"Sign Up",2018-07-17
26842,"Sign Up",2018-09-07
26842,"Pay/Subscribe",2018-09-08
26842,"Talk to Sales",2018-09-09
26842,"Use Feature 1",2018-09-09
26843,"Sign Up",2018-12-22
26849,"Sign Up",2018-09-24
26849,"Use Feature 1",2018-09-24
26851,"Sign Up",2018-09-24
26851,"Use Feature 1",2018-09-25
26855,"Sign Up",2018-07-24
26855,"Talk to Sales",2018-07-27
26855,"Use Feature 1",2018-07-30
26855,"Pay/Subscribe",2018-07-31
26859,"Sign Up",2018-10-09
26859,"Use Feature 1",2018-10-12
26862,"Sign Up",2019-01-20
26863,"Pay/Subscribe",2018-08-19
26863,"Use Feature 1",2018-08-19
26863,"Sign Up",2018-08-21
26863,"Talk to Sales",2018-08-25
26874,"Sign Up",2018-09-07
26875,"Sign Up",2018-11-21
26878,"Sign Up",2019-01-21
26886,"Sign Up",2018-06-12
26888,"Sign Up",2018-07-05
26892,"Sign Up",2018-10-07
26892,"Use Feature 1",2018-10-10
26895,"Sign Up",2018-09-24
26896,"Sign Up",2018-09-06
26897,"Sign Up",2018-11-06
26900,"Use Feature 1",2018-08-07
26900,"Sign Up",2018-08-08
26901,"Use Feature 1",2019-01-02
26901,"Talk to Sales",2019-01-05
26901,"Sign Up",2019-01-07
26901,"Pay/Subscribe",2019-01-11
26907,"Sign Up",2018-12-31
26907,"Use Feature 1",2018-12-31
26907,"Talk to Sales",2019-01-03
26907,"Pay/Subscribe",2019-01-06
26916,"Sign Up",2018-11-10
26921,"Sign Up",2019-01-02
26921,"Use Feature 1",2019-01-02
26922,"Sign Up",2018-04-19
26925,"Sign Up",2018-09-12
26925,"Use Feature 1",2018-09-13
26929,"Sign Up",2018-12-18
26929,"Talk to Sales",2018-12-20
26929,"Use Feature 1",2018-12-20
26929,"Pay/Subscribe",2018-12-24
26931,"Sign Up",2018-10-05
26931,"Use Feature 1",2018-10-08
26934,"Sign Up",2018-10-19
26937,"Sign Up",2018-09-21
26938,"Sign Up",2018-07-13
26938,"Use Feature 1",2018-07-17
26948,"Sign Up",2019-01-07
26958,"Sign Up",2018-12-28
26958,"Use Feature 1",2018-12-29
26960,"Sign Up",2018-08-01
26960,"Use Feature 1",2018-08-04
26963,"Sign Up",2018-08-14
26963,"Talk to Sales",2018-08-18
26963,"Use Feature 1",2018-08-18
26963,"Pay/Subscribe",2018-08-21
26965,"Sign Up",2018-11-07
26965,"Talk to Sales",2018-11-08
26965,"Use Feature 1",2018-11-09
26965,"Pay/Subscribe",2018-11-11
26967,"Sign Up",2018-04-16
26969,"Sign Up",2018-05-29
26974,"Sign Up",2018-05-26
26974,"Talk to Sales",2018-05-31
26974,"Use Feature 1",2018-05-31
26974,"Pay/Subscribe",2018-06-04
26977,"Sign Up",2018-10-23
26977,"Use Feature 1",2018-10-24
26980,"Sign Up",2018-11-30
26980,"Use Feature 1",2018-12-01
26980,"Pay/Subscribe",2018-12-03
26980,"Talk to Sales",2018-12-04
26981,"Sign Up",2018-12-27
26981,"Use Feature 1",2018-12-28
26981,"Talk to Sales",2018-12-30
26982,"Sign Up",2018-04-26
26982,"Use Feature 1",2018-04-26
26982,"Pay/Subscribe",2018-05-01
26982,"Talk to Sales",2018-05-02
26985,"Sign Up",2019-01-15
26985,"Talk to Sales",2019-01-17
26985,"Use Feature 1",2019-01-18
26986,"Sign Up",2018-04-18
26991,"Sign Up",2018-07-31
26991,"Use Feature 1",2018-08-06
26991,"Pay/Subscribe",2018-08-08
26991,"Talk to Sales",2018-08-10
26995,"Sign Up",2018-11-05
26995,"Pay/Subscribe",2018-11-06
26995,"Use Feature 1",2018-11-07
26995,"Talk to Sales",2018-11-09
26997,"Use Feature 1",2018-08-20
26997,"Sign Up",2018-08-22
26998,"Sign Up",2018-05-08
27007,"Pay/Subscribe",2018-07-20
27007,"Sign Up",2018-07-20
27007,"Use Feature 1",2018-07-20
27007,"Talk to Sales",2018-07-25
27008,"Sign Up",2018-07-01
27008,"Use Feature 1",2018-07-03
27008,"Talk to Sales",2018-07-04
27008,"Pay/Subscribe",2018-07-05
27011,"Sign Up",2018-09-16
27011,"Use Feature 1",2018-09-17
27016,"Sign Up",2018-07-06
27016,"Use Feature 1",2018-07-11
27017,"Sign Up",2018-12-18
27021,"Talk to Sales",2018-09-30
27021,"Pay/Subscribe",2018-10-01
27021,"Sign Up",2018-10-01
27021,"Use Feature 1",2018-10-02
27022,"Use Feature 1",2018-08-31
27022,"Sign Up",2018-09-01
27023,"Sign Up",2018-05-14
27023,"Use Feature 1",2018-05-16
27028,"Sign Up",2018-09-19
27030,"Sign Up",2019-01-27
27030,"Use Feature 1",2019-01-29
27030,"Talk to Sales",2019-01-30
27030,"Pay/Subscribe",2019-02-01
27032,"Sign Up",2018-06-19
27032,"Use Feature 1",2018-06-21
27032,"Talk to Sales",2018-06-22
27032,"Pay/Subscribe",2018-06-24
27042,"Use Feature 1",2018-09-12
27042,"Sign Up",2018-09-15
27044,"Sign Up",2018-07-15
27046,"Sign Up",2018-05-27
27048,"Use Feature 1",2018-06-13
27048,"Sign Up",2018-06-14
27053,"Sign Up",2018-09-16
27053,"Use Feature 1",2018-09-17
27054,"Use Feature 1",2018-12-29
27054,"Sign Up",2018-12-31
27056,"Sign Up",2018-08-07
27056,"Use Feature 1",2018-08-08
27057,"Use Feature 1",2018-12-17
27057,"Sign Up",2018-12-18
27060,"Sign Up",2018-07-26
27060,"Use Feature 1",2018-07-30
27060,"Talk to Sales",2018-07-31
27060,"Pay/Subscribe",2018-08-07
27062,"Sign Up",2018-08-25
27065,"Use Feature 1",2018-10-11
27065,"Sign Up",2018-10-13
27065,"Talk to Sales",2018-10-13
27065,"Pay/Subscribe",2018-10-16
27068,"Sign Up",2018-04-28
27068,"Use Feature 1",2018-04-29
27068,"Talk to Sales",2018-05-01
27068,"Pay/Subscribe",2018-05-05
27070,"Sign Up",2018-11-05
27070,"Talk to Sales",2018-11-05
27070,"Use Feature 1",2018-11-11
27070,"Pay/Subscribe",2018-11-18
27077,"Use Feature 1",2018-06-17
27077,"Sign Up",2018-06-18
27091,"Sign Up",2018-10-29
27091,"Use Feature 1",2018-10-31
27094,"Sign Up",2018-04-17
27094,"Use Feature 1",2018-04-19
27095,"Use Feature 1",2018-12-30
27095,"Sign Up",2018-12-31
27095,"Pay/Subscribe",2019-01-03
27095,"Talk to Sales",2019-01-04
27096,"Sign Up",2018-07-16
27102,"Sign Up",2018-10-15
27102,"Use Feature 1",2018-10-17
27107,"Sign Up",2018-11-27
27107,"Talk to Sales",2018-11-28
27107,"Use Feature 1",2018-11-29
27109,"Sign Up",2018-10-22
27109,"Talk to Sales",2018-10-24
27109,"Use Feature 1",2018-10-24
27109,"Pay/Subscribe",2018-10-28
27110,"Sign Up",2018-05-18
27113,"Sign Up",2019-01-14
27113,"Use Feature 1",2019-01-16
27113,"Talk to Sales",2019-01-18
27113,"Pay/Subscribe",2019-01-20
27119,"Sign Up",2018-07-26
27119,"Use Feature 1",2018-07-26
27119,"Talk to Sales",2018-07-28
27119,"Pay/Subscribe",2018-08-02
27124,"Sign Up",2018-06-11
27127,"Sign Up",2018-08-22
27127,"Use Feature 1",2018-08-22
27128,"Sign Up",2018-08-04
27144,"Sign Up",2018-12-12
27145,"Sign Up",2019-01-13
27145,"Use Feature 1",2019-01-14
27145,"Talk to Sales",2019-01-15
27145,"Pay/Subscribe",2019-01-20
27152,"Sign Up",2018-12-11
27152,"Use Feature 1",2018-12-11
27156,"Sign Up",2018-09-18
27158,"Sign Up",2018-09-14
27158,"Use Feature 1",2018-09-14
27161,"Sign Up",2018-11-26
27161,"Use Feature 1",2018-11-26
27167,"Sign Up",2018-09-10
27167,"Use Feature 1",2018-09-10
27171,"Sign Up",2019-01-16
27176,"Sign Up",2018-07-22
27178,"Sign Up",2019-01-24
27178,"Use Feature 1",2019-01-24
27179,"Sign Up",2018-09-04
27179,"Use Feature 1",2018-09-07
27192,"Sign Up",2018-09-05
27192,"Use Feature 1",2018-09-05
27193,"Sign Up",2018-11-12
27193,"Use Feature 1",2018-11-17
27197,"Sign Up",2018-07-16
27203,"Sign Up",2018-11-02
27203,"Use Feature 1",2018-11-03
27205,"Sign Up",2018-06-24
27208,"Sign Up",2018-06-05
27208,"Use Feature 1",2018-06-05
27208,"Pay/Subscribe",2018-06-08
27208,"Talk to Sales",2018-06-10
27216,"Sign Up",2018-07-03
27216,"Talk to Sales",2018-07-03
27216,"Use Feature 1",2018-07-04
27216,"Pay/Subscribe",2018-07-07
27219,"Sign Up",2018-08-15
27219,"Use Feature 1",2018-08-17
27220,"Sign Up",2018-08-27
27220,"Use Feature 1",2018-08-27
27221,"Sign Up",2018-10-30
27221,"Talk to Sales",2018-10-30
27221,"Use Feature 1",2018-10-31
27221,"Pay/Subscribe",2018-11-02
27230,"Sign Up",2018-08-15
27230,"Use Feature 1",2018-08-16
27230,"Talk to Sales",2018-08-17
27230,"Pay/Subscribe",2018-08-22
27239,"Sign Up",2018-06-24
27247,"Use Feature 1",2019-01-10
27247,"Sign Up",2019-01-14
27252,"Sign Up",2018-06-19
27252,"Use Feature 1",2018-06-22
27252,"Talk to Sales",2018-06-25
27258,"Sign Up",2018-06-20
27259,"Sign Up",2018-05-26
27259,"Use Feature 1",2018-05-26
27261,"Use Feature 1",2018-04-09
27261,"Sign Up",2018-04-10
27261,"Talk to Sales",2018-04-14
27261,"Pay/Subscribe",2018-04-15
27262,"Talk to Sales",2018-10-13
27262,"Use Feature 1",2018-10-13
27262,"Pay/Subscribe",2018-10-14
27262,"Sign Up",2018-10-15
27266,"Sign Up",2018-08-15
27271,"Sign Up",2018-10-01
27272,"Sign Up",2018-08-30
27272,"Use Feature 1",2018-09-01
27272,"Talk to Sales",2018-09-03
27272,"Pay/Subscribe",2018-09-06
27273,"Sign Up",2018-12-11
27275,"Sign Up",2018-10-01
27275,"Use Feature 1",2018-10-05
27276,"Use Feature 1",2018-08-29
27276,"Sign Up",2018-09-01
27276,"Talk to Sales",2018-09-01
27276,"Pay/Subscribe",2018-09-02
27277,"Sign Up",2018-05-12
27277,"Use Feature 1",2018-05-13
27277,"Pay/Subscribe",2018-05-15
27277,"Talk to Sales",2018-05-15
27283,"Sign Up",2018-06-04
27286,"Sign Up",2018-12-25
27286,"Talk to Sales",2018-12-30
27286,"Use Feature 1",2018-12-30
27286,"Pay/Subscribe",2019-01-04
27288,"Sign Up",2018-06-06
27288,"Use Feature 1",2018-06-11
27292,"Sign Up",2018-12-11
27292,"Use Feature 1",2018-12-15
27293,"Sign Up",2019-01-20
27293,"Use Feature 1",2019-01-21
27294,"Sign Up",2018-04-16
27294,"Use Feature 1",2018-04-17
27294,"Talk to Sales",2018-04-18
27297,"Sign Up",2018-08-23
